,id заказа,id экскурсии,Количество билетов,Статус,Дата создания,Дата оплаты,Цена,Способ оплаты,Валюта оплаты,Устройство
535,1530243625,32115,1,held,2021-08-18 18:24:53.499033,2021-09-07 16:37:57.444428,556.0,deposit,RUB,Mobile
536,1530345529,26033,2,cleared,2021-11-30 23:45:52.424584,2022-01-08 05:20:42.869024,1202.0,deposit,EUR,Mobile
537,1530306012,32648,1,canceled_by_attendee,2021-10-08 09:54:58.947819,,72.0,full_pay,RUB,Mobile
538,1530101895,22976,3,canceled_by_attendee,2021-05-15 10:55:06.409449,,556.0,full_pay,RUB,Mobile
539,1530034513,29071,2,canceled_by_host,2021-03-05 20:00:30.314401,,835.0,,RUB,Mobile
540,1530137441,27485,3,canceled_by_attendee,2021-06-11 17:31:20.618411,,853.0,,RUB,Desktop
541,1530069958,32235,1,canceled_by_attendee,2021-04-21 18:13:32.811727,,139.0,,RUB,Phablet
542,1530178726,16307,2,cleared,2021-07-10 00:37:43.884434,2021-07-10 00:41:14.601867,297.0,post_pay,RUB,Phablet
543,1530184610,34880,4,canceled_by_attendee,2021-07-14 07:19:33.289878,,352.0,full_pay,RUB,Mobile
544,1530340469,25691,2,cleared,2021-11-20 22:38:42.041444,2021-11-20 22:51:20.958431,250.0,deposit,RUB,Mobile
545,1530040314,24970,1,canceled_by_host,2021-03-16 05:22:51.597831,,334.0,,RUB,Mobile
546,1530022941,14851,1,canceled_by_attendee,2021-02-09 10:28:10.302139,,890.0,,RUB,Desktop
547,1530198038,29271,2,cleared,2021-07-22 13:33:37.015640,2021-07-22 13:36:44.981816,859.0,deposit,RUB,Tablet
548,1530292429,31857,2,canceled_by_attendee,2021-09-25 21:54:15.770781,2021-09-25 21:54:42.156367,3917.0,post_pay,USD,Tablet
549,1530037060,30293,2,canceled_by_attendee,2021-03-10 09:53:23.022699,,1685.0,full_pay,USD,Mobile
550,1530044543,25691,1,cleared,2021-03-22 08:46:09.048036,2021-03-22 08:47:31.938258,135.0,deposit,RUB,Mobile
551,1530066419,32646,3,held,2021-04-18 11:34:19.204583,2021-04-18 11:37:19.711173,940.0,full_pay,RUB,Desktop
552,1530318961,32546,2,canceled_by_attendee,2021-10-21 18:08:20.454508,2021-10-21 18:08:29.162255,1002.0,post_pay,RUB,Desktop
553,1530316171,17708,1,held,2021-10-18 11:38:25.846515,2021-10-22 10:36:09.456937,1833.0,deposit,EUR,Mobile
554,1530195128,33435,3,canceled_by_attendee,2021-07-20 17:46:44.533377,2021-07-20 17:46:56.617599,306.0,post_pay,RUB,Phablet
555,1530217236,29354,2,cleared,2021-08-03 15:14:23.887329,2021-08-03 15:15:33.448684,367.0,full_pay,RUB,Desktop
556,1530286616,27463,1,canceled_by_attendee,2021-09-20 21:24:28.639841,2021-09-20 21:24:36.554099,195.0,post_pay,RUB,Mobile
557,1530076527,31894,2,cleared,2021-04-27 12:34:09.598874,2021-04-27 12:34:24.464669,549.0,post_pay,RUB,Mobile
558,1530231189,14627,3,canceled_by_attendee,2021-08-11 12:28:54.415738,,701.0,,RUB,Mobile
559,1530223775,26573,3,cleared,2021-08-07 10:01:57.056143,2021-08-07 10:08:45.782221,396.0,deposit,RUB,Mobile
560,1530086196,22722,2,cleared,2021-05-03 19:30:59.061539,2021-05-03 19:31:45.839160,701.0,post_pay,RUB,Desktop
561,1530161058,33575,1,canceled_by_attendee,2021-06-26 12:36:31.715804,,356.0,deposit,EUR,Mobile
562,1530242973,28510,2,canceled_by_attendee,2021-08-18 11:50:24.123273,,297.0,full_pay,RUB,Mobile
563,1530060075,28866,2,cleared,2021-04-10 21:14:29.804899,2021-05-26 13:46:18.603533,438.0,deposit,RUB,Desktop
564,1530036457,30289,4,canceled_by_attendee,2021-03-08 22:59:08.187719,2021-03-08 22:59:32.291136,612.0,post_pay,RUB,Mobile
565,1530303050,30116,1,canceled_by_attendee,2021-10-05 17:22:50.802887,,111.0,deposit,RUB,Mobile
566,1530189499,17366,3,cleared,2021-07-17 10:07:39.196892,,232.0,,RUB,Mobile
567,1530079729,26573,3,canceled_by_attendee,2021-04-29 18:55:04.075952,2021-04-29 18:58:00.665908,334.0,post_pay,RUB,Mobile
568,1530360573,28231,1,deleted,2021-12-26 16:08:34.462211,,93.0,,RUB,Desktop
569,1530190816,35934,1,canceled_by_attendee,2021-07-17 23:13:22.651868,,83.0,,RUB,Mobile
570,1530115091,34643,3,cleared,2021-05-28 09:51:59.605474,2021-05-29 11:17:38.324699,734.0,deposit,RUB,Desktop
571,1530114960,31431,2,canceled_by_attendee,2021-05-28 07:23:46.422919,,927.0,,RUB,Mobile
572,1530143209,26577,2,canceled_by_attendee,2021-06-14 19:26:24.777861,2021-06-14 19:30:28.156188,556.0,deposit,RUB,Desktop
573,1530030681,28191,1,canceled_by_attendee,2021-02-26 21:30:29.996993,,111.0,,RUB,Desktop
574,1530155144,24115,2,cleared,2021-06-22 13:13:53.665009,2021-06-22 13:14:58.257208,208.0,deposit,RUB,Mobile
575,1530045676,22722,3,canceled_by_attendee,2021-03-23 13:46:41.684026,2021-03-23 13:47:20.862843,1017.0,post_pay,RUB,Phablet
576,1530011273,30389,1,cleared,2021-01-04 20:43:45.973507,2021-01-05 12:29:11.208860,148.0,deposit,RUB,Desktop
577,1530242420,34021,2,cleared,2021-08-17 23:18:24.820492,2021-08-17 23:25:37.571391,590.0,deposit,RUB,Mobile
578,1530231627,36051,2,canceled_by_host,2021-08-11 16:05:04.432521,2021-08-11 16:06:09.270967,927.0,post_pay,RUB,Mobile
579,1530021250,27410,2,canceled_by_host,2021-02-04 10:58:19.719924,2021-02-04 11:02:14.985309,167.0,post_pay,RUB,Desktop
580,1530292265,24507,1,canceled_by_attendee,2021-09-25 18:58:00.137567,,147.0,,RUB,Mobile
581,1530095490,23196,2,cleared,2021-05-08 21:54:01.200114,2021-05-08 21:54:34.470060,352.0,post_pay,RUB,Mobile
582,1530085190,24150,2,held,2021-05-03 10:46:47.853185,2021-05-03 10:49:45.763528,816.0,full_pay,RUB,Desktop
583,1530157666,19617,1,canceled_by_attendee,2021-06-24 08:23:52.939316,,278.0,,RUB,Mobile
584,1530200280,32648,2,canceled_by_attendee,2021-07-23 18:30:00.061292,,145.0,full_pay,RUB,Mobile
585,1530009443,26573,1,cleared,2021-01-02 22:16:32.508250,2021-01-02 22:29:35.605862,260.0,deposit,RUB,Mobile
586,1530309122,25691,3,held,2021-10-10 23:06:51.668335,2021-10-23 14:04:26.402201,396.0,deposit,RUB,Mobile
587,1530151338,3051,3,canceled_by_host,2021-06-19 20:35:50.868097,2021-06-19 20:42:05.752895,390.0,full_pay,RUB,Mobile
588,1530154685,31698,3,held,2021-06-22 07:55:08.091699,2021-07-02 07:47:01.910286,325.0,deposit,RUB,Mobile
589,1530128831,29271,2,held,2021-06-06 20:47:47.526552,2021-06-08 15:28:14.369296,859.0,deposit,RUB,Mobile
590,1530361035,15420,3,canceled_by_attendee,2021-12-27 08:56:49.952141,,501.0,full_pay,RUB,
591,1530211137,20294,2,canceled_by_attendee,2021-07-30 14:27:10.372031,,516.0,deposit,USD,Mobile
592,1530205114,32059,2,held,2021-07-26 17:24:51.434168,2021-08-03 13:43:07.856040,1233.0,deposit,USD,Mobile
593,1530336112,24507,2,cleared,2021-11-12 16:18:51.110855,2021-11-12 16:19:29.460692,293.0,deposit,RUB,Desktop
594,1530209741,31665,4,held,2021-07-29 14:41:31.321628,2021-09-01 19:08:50.487965,427.0,deposit,RUB,Mobile
595,1530053714,31665,2,cleared,2021-04-03 09:03:51.871056,2021-04-03 09:03:52.943744,260.0,deposit,RUB,
596,1530148145,31455,2,canceled_by_attendee,2021-06-17 21:21:53.549217,,742.0,,RUB,Mobile
597,1530325956,16315,1,canceled_by_attendee,2021-10-30 05:17:50.405710,2021-10-30 05:18:39.538897,482.0,post_pay,RUB,Desktop
598,1530305429,29448,1,cleared,2021-10-07 17:49:37.805821,2021-10-07 18:03:04.070976,334.0,deposit,RUB,Tablet
599,1530348956,18110,2,canceled_by_attendee,2021-12-07 17:36:33.996103,2021-12-07 17:37:31.429595,427.0,post_pay,RUB,Desktop
600,1530203817,32648,3,cleared,2021-07-25 21:26:16.228213,2021-07-25 21:28:16.963648,217.0,full_pay,RUB,Mobile
601,1530025377,26573,2,cleared,2021-02-15 12:19:44.946372,2021-02-15 12:23:24.848884,229.0,deposit,RUB,Phablet
602,1530076242,32763,1,cleared,2021-04-27 09:38:17.921087,2021-04-27 09:49:39.049646,117.0,deposit,RUB,Desktop
603,1530018427,18775,4,canceled_by_attendee,2021-01-26 17:10:15.440582,,686.0,,RUB,Mobile
604,1530140983,27320,1,canceled_by_attendee,2021-06-13 15:07:27.000160,,297.0,,RUB,Mobile
605,1530231880,17022,2,cleared,2021-08-11 18:42:05.542507,2021-08-11 18:46:29.684791,241.0,deposit,RUB,Desktop
606,1530225412,17022,4,cleared,2021-08-08 09:43:36.432018,2021-08-08 09:44:42.536727,482.0,post_pay,RUB,Mobile
607,1530222448,30610,1,canceled_by_attendee,2021-08-06 12:49:24.930287,,232.0,,RUB,Desktop
608,1530071433,30871,2,canceled_by_attendee,2021-04-23 08:26:38.564630,,438.0,,RUB,Mobile
609,1530108602,22976,2,held,2021-05-22 09:14:37.519885,2021-05-22 09:17:19.624266,323.0,full_pay,RUB,Mobile
610,1530204581,26591,1,canceled_by_attendee,2021-07-26 12:37:41.798653,2021-07-26 12:38:07.554578,130.0,post_pay,RUB,Mobile
611,1530288683,22722,2,cleared,2021-09-22 16:39:28.324583,2021-09-22 16:43:08.549676,649.0,deposit,RUB,Mobile
612,1530179661,15117,2,held,2021-07-10 16:27:48.552285,2021-07-10 16:31:13.370163,330.0,full_pay,RUB,Mobile
613,1530281851,22722,2,cleared,2021-09-16 21:18:51.641167,2021-09-16 21:20:02.438885,649.0,deposit,RUB,Mobile
614,1530216225,32661,2,cleared,2021-08-02 22:05:01.976231,2021-08-02 22:06:36.826844,260.0,full_pay,RUB,Desktop
615,1530010774,30821,1,canceled_by_attendee,2021-01-04 11:30:50.877976,,0.0,,RUB,Desktop
616,1530155166,29159,1,canceled_by_attendee,2021-06-22 13:21:43.505312,,1410.0,deposit,RUB,Desktop
617,1530311107,29756,1,canceled_by_attendee,2021-10-12 22:43:40.006792,,334.0,deposit,RUB,Desktop
618,1530015290,31179,1,cleared,2021-01-13 09:27:26.049825,2021-01-13 09:27:49.637676,0.0,post_pay,EUR,Mobile
619,1530025797,29271,2,cleared,2021-02-16 13:18:17.272894,2021-05-02 15:12:49.956528,371.0,deposit,RUB,Phablet
620,1530099055,17386,2,held,2021-05-12 13:06:00.074087,2021-05-12 13:06:48.467498,445.0,full_pay,RUB,Mobile
621,1530152977,26580,4,canceled_by_attendee,2021-06-20 22:13:19.994692,2021-06-20 22:13:39.964072,1187.0,post_pay,RUB,Mobile
622,1530035824,30096,1,cleared,2021-03-07 17:51:58.028315,2021-03-07 21:45:11.448420,278.0,deposit,RUB,Mobile
623,1530030301,27042,2,canceled_by_attendee,2021-02-26 06:29:49.968409,,408.0,full_pay,RUB,Mobile
624,1530318030,34672,2,canceled_by_attendee,2021-10-20 16:27:17.093659,2021-10-20 17:33:38.709037,927.0,deposit,RUB,Desktop
625,1530207428,24513,1,held,2021-07-28 00:09:18.043353,2021-07-28 00:09:44.242115,102.0,full_pay,RUB,Mobile
626,1530023872,29117,2,held,2021-02-11 14:55:15.768335,2021-02-11 14:57:34.254719,185.0,full_pay,RUB,Mobile
627,1530142497,24152,2,held,2021-06-14 12:39:25.290516,2021-06-14 12:41:14.956093,890.0,full_pay,RUB,Desktop
628,1530060180,29354,1,cleared,2021-04-11 00:22:19.133219,2021-04-11 00:23:07.742065,185.0,full_pay,RUB,Mobile
629,1530192744,33235,2,cleared,2021-07-19 11:16:21.056153,2021-07-19 11:28:46.026472,516.0,full_pay,RUB,Tablet
630,1530353926,17454,4,held,2021-12-16 12:05:05.513532,2021-12-16 12:06:22.985179,668.0,full_pay,RUB,Mobile
631,1530229236,29099,2,canceled_by_attendee,2021-08-10 12:00:48.970395,2021-08-10 12:01:47.706070,285.0,post_pay,RUB,Mobile
632,1530293708,37591,1,held,2021-09-27 08:29:24.141834,2021-09-29 12:36:18.411096,278.0,deposit,RUB,Mobile
633,1530300635,13581,1,canceled_by_attendee,2021-10-03 14:32:54.838865,2021-10-03 14:33:11.357868,130.0,post_pay,RUB,Mobile
634,1530307342,15118,2,canceled_by_attendee,2021-10-09 10:49:55.302429,,668.0,full_pay,RUB,Mobile
635,1530320066,717,5,canceled_by_attendee,2021-10-22 22:49:30.541222,,1855.0,,RUB,Mobile
636,1530037054,29148,2,canceled_by_attendee,2021-03-10 09:46:26.769919,,336.0,full_pay,EUR,Mobile
637,1530254227,14196,1,canceled_by_attendee,2021-08-25 18:40:27.135589,2021-08-25 18:41:16.022955,165.0,post_pay,RUB,Phablet
638,1530285106,23643,1,canceled_by_attendee,2021-09-19 14:39:36.459548,,380.0,,RUB,Mobile
639,1530144241,33345,5,cleared,2021-06-15 13:52:42.494106,2021-06-15 13:57:20.461500,553.0,deposit,RUB,Mobile
640,1530228456,21732,2,cleared,2021-08-09 21:39:54.191300,2021-08-09 21:40:49.187742,293.0,post_pay,RUB,Tablet
641,1530088973,28510,2,canceled_by_attendee,2021-05-05 09:10:16.364153,,297.0,,RUB,Mobile
642,1530184866,33435,2,canceled_by_attendee,2021-07-14 10:57:02.038006,,167.0,,RUB,Mobile
643,1530058201,26288,2,canceled_by_attendee,2021-04-08 18:04:30.403884,,2833.0,,EUR,Mobile
644,1530008191,23370,2,held,2021-01-01 13:20:43.490314,2021-01-12 11:54:37.331761,556.0,deposit,RUB,Mobile
645,1530316611,30305,4,held,2021-10-18 20:41:53.112375,2021-10-18 20:43:32.820211,853.0,full_pay,RUB,Mobile
646,1530195151,32963,28,canceled_by_attendee,2021-07-20 18:02:25.635428,,9816.0,,RUB,Mobile
647,1530193948,19917,2,cleared,2021-07-19 22:47:53.558623,2021-07-19 22:48:19.383954,241.0,post_pay,RUB,Mobile
648,1530186287,27028,2,cleared,2021-07-15 10:10:08.867284,2021-07-15 10:14:18.807000,758.0,deposit,RUB,Desktop
649,1530295629,17022,4,cleared,2021-09-28 20:50:39.189768,2021-09-28 20:51:06.086203,482.0,post_pay,RUB,Desktop
650,1530134378,28950,2,held,2021-06-10 00:26:45.568089,2021-06-22 13:30:43.436155,219.0,deposit,RUB,Mobile
651,1530345939,13133,2,canceled_by_attendee,2021-12-01 23:19:54.284276,,1938.0,full_pay,EUR,Mobile
652,1530197048,22762,3,cleared,2021-07-21 20:00:56.296066,2021-07-21 20:04:51.004981,1558.0,deposit,RUB,Desktop
653,1530238006,22722,1,cleared,2021-08-15 11:56:14.507343,2021-08-15 11:57:38.350331,351.0,deposit,RUB,Mobile
654,1530094168,21732,2,cleared,2021-05-08 07:44:50.015983,2021-05-08 08:04:52.458106,293.0,post_pay,RUB,Mobile
655,1530133923,27942,1,canceled_by_attendee,2021-06-09 19:50:17.143225,,529.0,,RUB,Mobile
656,1530200768,22886,2,cleared,2021-07-24 00:00:54.835396,2021-07-26 13:21:30.987113,556.0,deposit,RUB,Mobile
657,1530337791,34040,2,canceled_by_attendee,2021-11-15 22:01:04.338285,2021-11-15 22:01:16.417565,1082.0,post_pay,USD,Mobile
658,1530310215,22416,2,cleared,2021-10-12 07:34:23.516366,2021-10-12 07:34:53.951440,445.0,post_pay,RUB,Tablet
659,1530157482,15334,2,cleared,2021-06-23 23:21:20.733799,2021-06-23 23:22:12.807128,464.0,deposit,RUB,Desktop
660,1530255894,26573,1,canceled_by_attendee,2021-08-26 22:53:54.475730,2021-08-26 22:54:05.166426,139.0,post_pay,RUB,Mobile
661,1530298594,16940,2,cleared,2021-10-01 17:58:30.918244,2021-10-01 17:59:33.987126,547.0,deposit,RUB,Desktop
662,1530019762,29448,2,cleared,2021-01-30 17:03:28.423217,2021-01-30 17:13:04.011530,501.0,deposit,RUB,Desktop
663,1530317851,24168,1,canceled_by_attendee,2021-10-20 12:46:53.603701,,167.0,deposit,RUB,Mobile
664,1530065230,26591,2,canceled_by_attendee,2021-04-17 07:21:12.334848,,325.0,,RUB,Mobile
665,1530229860,29271,1,cleared,2021-08-10 17:05:24.295023,2021-08-10 17:09:15.213451,390.0,deposit,RUB,Mobile
666,1530237625,29033,1,canceled_by_attendee,2021-08-15 08:20:21.991855,,213.0,,RUB,Mobile
667,1530273456,32088,3,held,2021-09-10 11:29:01.523273,2021-09-10 11:37:39.695993,668.0,full_pay,RUB,Desktop
668,1530153069,31105,4,cleared,2021-06-20 23:29:25.252349,2021-06-20 23:29:41.327006,278.0,post_pay,RUB,Mobile
669,1530357870,26594,2,cleared,2021-12-22 15:40:22.432846,2021-12-22 15:43:42.499526,334.0,deposit,RUB,Desktop
670,1530049653,17022,2,cleared,2021-03-28 12:21:47.444424,2021-03-28 12:22:17.782507,260.0,post_pay,RUB,Mobile
671,1530232048,23428,2,held,2021-08-11 20:29:52.745434,2021-08-16 09:10:23.740390,267.0,deposit,RUB,Mobile
672,1530129171,22979,3,held,2021-06-07 06:47:55.595976,2021-06-07 06:51:16.219783,1410.0,full_pay,RUB,Mobile
673,1530202285,24152,2,held,2021-07-24 21:13:49.280084,2021-07-24 21:16:04.086811,863.0,full_pay,RUB,Mobile
674,1530058897,18899,1,held,2021-04-09 13:53:38.973076,2021-04-09 13:53:40.218605,145.0,full_pay,RUB,
675,1530018917,31234,2,canceled_by_attendee,2021-01-28 15:16:14.040924,,556.0,,RUB,Mobile
676,1530147551,22976,4,canceled_by_attendee,2021-06-17 15:04:48.612928,,516.0,full_pay,RUB,Mobile
677,1530244301,33613,1,canceled_by_host,2021-08-19 09:37:44.077903,2021-08-19 09:38:02.326299,273.0,post_pay,USD,Mobile
678,1530018565,28231,2,cleared,2021-01-27 10:28:33.564237,2021-01-27 10:32:49.186432,185.0,deposit,RUB,Mobile
679,1530291439,3051,2,canceled_by_attendee,2021-09-25 04:51:11.586302,,260.0,,RUB,Mobile
680,1530008902,28467,4,deleted,2021-01-02 13:07:07.814938,2021-01-02 13:07:31.839588,2857.0,post_pay,RUB,Mobile
681,1530357275,34661,2,canceled_by_attendee,2021-12-21 15:05:27.855707,2021-12-21 15:05:48.535740,688.0,post_pay,USD,Mobile
682,1530201234,22979,2,canceled_by_attendee,2021-07-24 11:17:15.786842,,668.0,full_pay,RUB,Mobile
683,1530107402,22722,1,canceled_by_attendee,2021-05-21 00:28:59.947649,,351.0,,RUB,Tablet
684,1530039168,3051,1,canceled_by_attendee,2021-03-13 23:58:16.259404,,130.0,,RUB,Mobile
685,1530205483,24115,3,cleared,2021-07-26 21:42:18.231795,2021-07-26 21:46:26.154590,334.0,post_pay,RUB,Mobile
686,1530312945,30043,1,canceled_by_attendee,2021-10-14 19:58:50.487311,,147.0,full_pay,RUB,Mobile
687,1530293042,25691,2,held,2021-09-26 13:39:17.713476,2021-10-23 14:04:22.845822,306.0,deposit,RUB,Mobile
688,1530130492,22918,4,cleared,2021-06-07 20:37:43.314320,2021-06-07 21:07:36.563659,644.0,deposit,RUB,Mobile
689,1530322472,25786,2,held,2021-10-25 22:29:59.061662,2021-11-22 10:08:59.249768,1306.0,deposit,EUR,Mobile
690,1530274535,27931,1,cleared,2021-09-11 05:54:47.174621,2021-09-11 06:27:36.050128,93.0,deposit,RUB,Mobile
691,1530055671,15930,2,cleared,2021-04-05 15:19:57.508043,2021-04-05 15:20:21.121659,742.0,post_pay,RUB,Mobile
692,1530066915,14148,2,cleared,2021-04-18 19:51:03.591398,2021-04-18 19:52:01.132444,297.0,post_pay,RUB,Mobile
693,1530210669,14802,2,held,2021-07-30 09:40:22.670446,2021-07-30 09:41:43.780708,1150.0,full_pay,RUB,Desktop
694,1530357645,38756,1,canceled_by_attendee,2021-12-22 09:17:52.771291,,499.0,,RUB,Mobile
695,1530177571,31462,1,cleared,2021-07-09 10:37:08.034657,2021-07-09 10:38:03.539088,352.0,post_pay,RUB,Mobile
696,1530196473,23196,2,cleared,2021-07-21 14:27:06.530459,2021-07-21 14:30:13.561433,352.0,deposit,RUB,Mobile
697,1530176004,25691,1,canceled_by_attendee,2021-07-08 08:19:44.324755,,135.0,,RUB,Mobile
698,1530059861,31249,3,canceled_by_attendee,2021-04-10 16:31:21.207532,2021-04-10 16:32:00.180372,275.0,post_pay,RUB,Desktop
699,1530034021,27207,1,canceled_by_attendee,2021-03-05 07:30:35.636489,,93.0,full_pay,RUB,Mobile
700,1530259248,17022,2,cleared,2021-08-29 09:57:40.909961,2021-08-29 09:59:55.483350,260.0,deposit,RUB,Desktop
701,1530012483,31195,1,cleared,2021-01-06 11:56:00.126235,2021-01-06 12:01:03.924562,594.0,deposit,RUB,Tablet
702,1530195605,33134,1,canceled_by_host,2021-07-20 23:16:31.672011,,1846.0,,RUB,Desktop
703,1530194739,19047,2,cleared,2021-07-20 14:01:03.090836,2021-07-20 14:03:24.234098,547.0,deposit,RUB,Phablet
704,1530249012,36978,2,canceled_by_attendee,2021-08-22 09:05:48.945275,,594.0,,RUB,Phablet
705,1530201905,33611,2,cleared,2021-07-24 16:57:03.859451,2021-07-24 16:58:01.913244,297.0,deposit,RUB,Desktop
706,1530050621,14020,1,cleared,2021-03-29 20:25:30.852435,2021-03-29 20:33:12.929626,763.0,deposit,RUB,Mobile
707,1530264851,34481,1,deleted,2021-09-03 13:49:55.432028,,927.0,,RUB,Desktop
708,1530083776,33882,2,held,2021-05-02 11:15:02.256875,2021-05-08 13:10:23.263293,701.0,full_pay,RUB,Mobile
709,1530094037,28611,1,canceled_by_attendee,2021-05-07 23:57:43.891636,,390.0,,RUB,Mobile
710,1530094691,15118,1,canceled_by_attendee,2021-05-08 12:40:11.503321,,260.0,,RUB,Mobile
711,1530037808,25556,2,cleared,2021-03-11 15:59:59.582788,2021-03-11 16:00:57.176039,408.0,post_pay,RUB,Mobile
712,1530048888,14196,2,canceled_by_attendee,2021-03-27 12:21:40.192247,,297.0,,RUB,Mobile
713,1530168069,24115,2,cleared,2021-07-02 10:38:15.625991,2021-07-02 10:38:54.433843,221.0,post_pay,RUB,Mobile
714,1530189890,24970,1,canceled_by_attendee,2021-07-17 13:42:54.869530,,533.0,,RUB,Mobile
715,1530028747,717,2,cleared,2021-02-22 16:53:20.278410,2021-02-22 16:55:04.556072,742.0,deposit,RUB,Mobile
716,1530198583,23196,5,cleared,2021-07-22 19:21:41.642225,2021-07-22 19:40:21.800254,927.0,deposit,RUB,Mobile
717,1530030234,22206,2,cleared,2021-02-25 22:20:20.682749,2021-02-25 22:21:57.897510,293.0,deposit,RUB,Mobile
718,1530076534,31732,1,held,2021-04-27 12:38:48.279797,2021-04-29 07:59:36.757288,130.0,deposit,RUB,Desktop
719,1530156706,22817,1,cleared,2021-06-23 13:48:13.094003,2021-06-23 14:06:31.247525,351.0,deposit,RUB,Mobile
720,1530135643,26641,5,cleared,2021-06-10 18:19:41.078147,2021-06-10 18:25:42.096554,2683.0,deposit,USD,Mobile
721,1530147017,29271,2,canceled_by_attendee,2021-06-17 09:55:50.482611,2021-06-17 09:56:25.489024,859.0,post_pay,RUB,Mobile
722,1530124003,17386,4,held,2021-06-03 21:42:07.200995,2021-06-03 21:47:27.210697,890.0,full_pay,RUB,Desktop
723,1530267309,32798,2,cleared,2021-09-05 14:44:41.145454,2021-09-05 14:45:22.750101,256.0,full_pay,RUB,Mobile
724,1530070429,17366,2,cleared,2021-04-22 09:48:13.609349,2021-04-22 09:49:30.032076,185.0,deposit,RUB,Desktop
725,1530246508,32248,4,held,2021-08-20 15:05:56.699996,2021-09-04 10:42:31.103008,1836.0,deposit,RUB,Desktop
726,1530104827,22979,3,canceled_by_attendee,2021-05-18 10:42:09.912229,,927.0,,RUB,Mobile
727,1530148634,34054,1,canceled_by_attendee,2021-06-18 09:41:19.984315,,241.0,deposit,RUB,Mobile
728,1530221624,34796,1,cleared,2021-08-05 22:29:25.695081,2021-08-06 23:00:30.740045,594.0,deposit,RUB,Desktop
729,1530355069,26487,1,canceled_by_attendee,2021-12-18 02:45:59.491078,,1855.0,deposit,RUB,Mobile
730,1530264788,33202,2,held,2021-09-03 13:09:09.622252,2021-09-03 13:09:37.038585,2979.0,post_pay,USD,Mobile
731,1530347335,30116,2,held,2021-12-04 15:37:02.280439,2022-01-12 16:45:10.711862,185.0,deposit,RUB,Mobile
732,1530213938,23894,4,canceled_by_attendee,2021-08-01 12:41:22.684124,,371.0,,RUB,Mobile
733,1530286593,36728,1,canceled_by_host,2021-09-20 21:07:08.327293,,556.0,,RUB,Mobile
734,1530040535,32184,2,cleared,2021-03-16 13:28:07.347896,2021-03-16 13:32:42.536971,408.0,deposit,RUB,Desktop
735,1530160298,23196,2,cleared,2021-06-25 19:19:33.635272,2021-06-25 19:21:48.100719,371.0,deposit,RUB,Desktop
736,1530244002,30497,2,held,2021-08-18 23:39:21.231327,2021-08-18 23:41:06.057334,260.0,full_pay,RUB,Mobile
737,1530055344,30504,2,canceled_by_attendee,2021-04-05 09:08:47.507989,,408.0,full_pay,RUB,Desktop
738,1530022781,811,2,canceled_by_attendee,2021-02-08 17:36:22.534523,2021-02-08 17:36:41.711347,479.0,post_pay,RUB,Mobile
739,1530172614,25670,7,cleared,2021-07-05 18:11:29.942433,,844.0,,RUB,Mobile
740,1530243092,14851,1,canceled_by_host,2021-08-18 12:53:40.939071,2021-08-18 12:54:04.171516,681.0,deposit,RUB,Mobile
741,1530053953,29025,2,cleared,2021-04-03 13:27:06.014468,2021-05-13 11:50:18.552649,446.0,deposit,RUB,Tablet
742,1530329964,18753,2,canceled_by_attendee,2021-11-03 15:05:28.553399,2021-11-03 15:05:39.868576,462.0,post_pay,EUR,Mobile
743,1530129190,26305,1,cleared,2021-06-07 07:31:46.332902,2021-06-07 07:39:12.608807,332.0,deposit,RUB,TV
744,1530021715,31511,1,cleared,2021-02-05 16:02:39.787667,2021-02-05 16:05:35.404264,56.0,full_pay,USD,Tablet
745,1530242074,31696,2,canceled_by_attendee,2021-08-17 19:06:12.978759,2021-08-17 19:06:57.622666,529.0,post_pay,RUB,Desktop
746,1530209322,32648,4,cleared,2021-07-29 10:46:55.112242,2021-07-29 10:47:56.935732,271.0,full_pay,RUB,Mobile
747,1530090420,26573,8,cleared,2021-05-05 23:00:01.205800,2021-05-06 16:32:45.335317,872.0,deposit,RUB,Mobile
748,1530261026,27320,1,canceled_by_attendee,2021-08-30 20:37:43.282455,2021-08-30 20:38:08.241558,297.0,post_pay,RUB,Mobile
749,1530338924,30463,1,held,2021-11-18 09:45:50.920227,2021-11-18 09:54:24.644449,139.0,full_pay,RUB,Mobile
750,1530212410,22979,2,held,2021-07-31 11:39:29.414372,2021-07-31 11:46:30.965478,668.0,full_pay,RUB,Phablet
751,1530025894,3051,1,held,2021-02-16 17:36:19.301684,2021-02-16 17:42:52.494438,130.0,full_pay,RUB,Mobile
752,1530211612,29033,5,cleared,2021-07-30 19:30:59.542494,2021-07-30 19:35:22.659888,1067.0,deposit,RUB,Mobile
753,1530331391,15420,3,held,2021-11-04 19:51:31.907317,2021-11-04 19:51:44.902094,412.0,full_pay,RUB,
754,1530249501,28866,2,held,2021-08-22 13:35:22.421900,2021-09-19 16:07:05.161743,664.0,deposit,RUB,Mobile
755,1530336580,18344,2,cleared,2021-11-13 14:39:10.430029,2021-11-13 14:41:33.259951,912.0,deposit,EUR,Desktop
756,1530096154,25670,1,cleared,2021-05-09 14:19:40.576738,2021-05-09 14:24:39.423457,121.0,post_pay,RUB,Desktop
757,1530256188,15930,1,cleared,2021-08-27 09:56:56.330074,2021-08-27 10:11:15.968123,371.0,deposit,RUB,Desktop
